Serial,Episode_Title,Image_URL,Description,Mode,Video_URL,Number,year,airdate,runtime,Visibility,Linked Series,Linked Episode
Doctor Who Confidential – Series 4,Nemesis,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g3phl.jpg,"The Doctor and Donna travel back to the 1920s and enjoy an unexpected encounter with Agatha Christie. All is well until the party reveals an unwanted guest with a sting in its tail. We find out exactly what goes into creating a classic murder mystery, what it's like behind the scenes with such a big ensemble cast and discover the mysterious events surrounding the real Agatha Christie. Features interviews with David Tennant and Fenella Woolgar. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00bflm9/doctor-who-confidential-series-4-7-nemesis,1148,2008,2008-05-17,,Shown,Series_4,The Unicorn and the Wasp
Doctor Who Confidential – Series 4,Shadow Play,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g3vst.jpg,"The Doctor and Donna are on the set of the eerie Library Planet to confront the monsters of the dark, the vicious Vashta Nerada. There's a look at how these shadowy creatures are created, how a disused library in Swansea became the setting for all the universe's books, how the effects boys and crew take it in turns to fire books in the general direction of David Tennant and how writer Steven Moffat has contributed to the series. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00bybnz/doctor-who-confidential-series-4-8-shadow-play,1149,2008,2008-05-31,,Shown,Series_4,Silence in the Library
Doctor Who Confidential – Series 4,River Runs Deep,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g410g.jpg,"Alex Kingston talks about her role as time-travelling archaeologist River Song, the sinister world of the library is explored and there's a feature on the mysterious Dr Moon and Donna's adventures away from the Doctor. Writer Russell T Davies discusses the programme's mythology and renewed success.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00c12zq/doctor-who-confidential-series-4-9-river-runs-deep,1150,2008,2008-06-07,,Shown,Series_4,Forest of the Dead
Doctor Who Confidential – Series 4,Look Who’s Talking,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g413f.jpg,"The travelling Time Lord swaps his TARDIS for alternative transport, the secrets behind things that go bump in the night are revealed and there's a look at how the sound team put together the complicated soundscape of the programme. Featuring exclusive interviews with David Tennant, Russell T Davies, Lesley Sharp, David Troughton, Lindsey Coulson, Daniel Ryan and Colin Morgan. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00c4wpx/doctor-who-confidential-series-4-10-look-whos-talking,1151,2008,2008-06-14,,Shown,Series_4,Midnight
Doctor Who Confidential – Series 4,Here Come the Girls,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g2kdg.jpg,"The world is in crisis and there's only one person who can save it, but it's not who you might think. Witness the world without the Doctor, travels backstage with the TARDIS, and takes a stroll down the exotic Shan Shen Alley. There is also the return of an old friend to the show in the shape of Rose Tyler. Featuring an exclusive interview with Billie Piper and contributions from Catherine Tate, David Tennant and Russell T ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00c7zs1/doctor-who-confidential-series-4-11-here-come-the-girls,1152,2008,2008-06-21,,Shown,Series_4,Turn Left
Doctor Who Confidential – Series 4,Friends and Foe,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g2t3k.jpg,"With The Doctor's oldest adversaries back and badder than ever, a look inside the dark and deadly world of the Daleks. From their creation 45 years ago to their latest incarnation, the lid is lifted on TV's most popular aliens. Learn what first inspired the iconic Dalek design, see how they are brought so terrifyingly to life, and discover just what Daleks get up to between takes when they're not conquering the universe. With exclusive interviews from David Tennant, Russell T Davies, director Graeme Harper, art director Ed Thomas and original Dalek designer Ray Cusick, plus, as all the different Doctor Who worlds collide, the biggest ever collection of companions are quizzed on what it's been like teaming up to take on the evil exterminators. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00cccrm/doctor-who-confidential-series-4-12-friends-and-foe,1153,2008,2008-06-28,,Shown,Series_4,The Stolen Earth
Doctor Who Confidential – Series 4,The End of an Era,https://ichef.bbci.co.uk/images/ic/1920x1080/p01g38mq.jpg,"It's the nail-biting finale to series four and the Doctor's arch enemy brings the universe to the brink of extinction. Featuring highlights from the climactic battle in the Crucible and interviews with David Tennant, Billie Piper, Catherine Tate, Freema Agyeman, Russell T Davies, Julie Gardner and Phil Collinson, as they reflect on the highs and lows of the two companions' amazing journey through the series. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00cgphl/doctor-who-confidential-series-4-13-the-end-of-an-era,1154,2008,2008-07-05,,Shown,Series_4,Journey’s End
Doctor Who Confidential – Series 4,The Journey so Far – Special,https://tardis.wiki/images/Tardis_images/2/24/The_Journey_%28So_Far%29.jpg,Released on the Series 4 DVD Box Set – A reflective look at the production of the first 4 Series of Doctor Who’s revival.,Youtube,Hb8v_URRPzI,1155,2008,2008-11-17,,Shown,Series_4,Journey’s End
Doctor Who Confidential – Series 4,Christmas 2008 Special,https://ichef.bbci.co.uk/images/ic/1920x1080/p01gcl3s.jpg,"An in-depth look behind the scenes of this year's Doctor Who Christmas Special, as we catch up with the two Doctors.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00gbf0v/doctor-who-confidential-christmas-2008-special,1156,2008,2008-12-25,,Shown,Series_4,The Next Doctor
Doctor Who Confidential – Series 4,Christmas Moments (2008),https://tardis.wiki/images/Tardis_images/a/a2/Top_5_Christmas_Moments_logo.jpg,An episode looking at the top 5 Christmas moments up to 2008. Mostly clips from previous confidential episodes. - 1 Minute edited out.,Youtube,CYALOnmDymw,1157,2008,2008-12-25,9,Shown,Series_4,The Next Doctor
Doctor Who Confidential – Series 4,At the Proms (2008) – Special,https://tardis.wiki/images/Tardis_images/9/9c/At-the-proms.jpg,Behind the Scenes footage of Doctor Who at the Proms (2008),Youtube,xIwnFyyFdAQ,1158,2009,2009-01-01,28,Shown,Music_Concerts,Doctor Who at the Proms 2008 – 60 Minute Version
Doctor Who Confidential – Series 4,The Eleventh Doctor – Special,https://ichef.bbci.co.uk/images/ic/1920x1080/p01gctbc.jpg,"It has been 45 years since the TARDIS first landed on BBC1. Join us as we look at the lives of the ten Doctors, their most heroic moments and terrifying adventures, as well as the monsters, costumes and companions which have defined them.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00gqgtw/doctor-who-confidential-the-eleventh-doctor,1159,2009,2009-01-03,,Shown,Series_5,The Eleventh Hour
Doctor Who Confidential – Series 4,Extended Matt Smith Interview,https://i.ytimg.com/an_webp/Zog-6SrGxE0/mqdefault_6s.webp?du=3000&sqp=CN2whrAG&rs=AOn4CLBJ5Mc2D8Q3eBHNpK99_j6SYNPtRg,Extended Interview with Matt Smith for Doctor Who Confidential: The Eleventh Doctor,Youtube,Zog-6SrGxE0,1160,2009,2009-01-03,,Shown,Series_5,The Eleventh Hour
Doctor Who Confidential – Series 4,Desert Storm,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqddy7.jpg,"Doctor Who goes abroad! The cast and crew travel to Dubai to film the Easter special and Confidential are there to capture every shot, scene and sandstorm. How do you get a double decker bus to the desert? How do you shoot a drama in horrendous weather conditions? And how do you match a vast Arabian landscape with the cold Cardiff winter? The answers are revealed in this hour-long Confidential special.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00jzf5f/doctor-who-confidential-desert-storm,1161,2009,2009-04-11,,Shown,Series_4,Planet of the Dead
Doctor Who Confidential – Series 4,Is there Life on Mars?,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqf1d6.jpg,"It is the beginning of the end for David Tennant's Doctor, and Confidential is on a mission to Mars to capture the strange goings-on in Bowie Base One. The programme goes behind the mask of the monsters as the waters rise, causing the production team a variety of problems. There are explosions, robots and gallons of water as the Doctor meets one of his heroes and battles against his greatest foe - time itself. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00p1glh/doctor-who-confidential-is-there-life-on-mars,1162,2009,2009-11-15,,Shown,Series_4,The Waters of Mars
Doctor Who Confidential – Series 4,Lords and Masters,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqf388.jpg,"Doctor Who Confidential goes behind the scenes for the tenth Doctor's penultimate episode. It's the beginning of the end for the Doctor, and the cast and crew go on an action-packed journey towards the final showdown. With stunts more ambitious than ever and interviews with all the key players, Confidential gives an up close and personal account of the most thrilling two-part finale a viewer could wish for. Featuring interviews with David Tennant, John Simm and Bernard Cribbins. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00pk6fg/doctor-who-confidential-lords-and-masters,1163,2009,2009-12-25,,Shown,Series_4,The End of Time Part One
Doctor Who Confidential – Series 4,Allons-y!,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqf39k.jpg,"Doctor Who Confidential gets up close and personal with David Tennant as he contemplates his last days as the Doctor. On set for his final episode, his final scenes, his final words, the tenth Doctor's time has come to an end and Confidential is there to follow him every step of the way. Witnessing everything from his final showdown, his poignant goodbyes and, of course, his regeneration, this intimate account of TV history pulls out all the stops for the ultimate Doctor Who finale. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00plz8y/doctor-who-confidential-allonsy,1164,2010,2010-01-01,,Shown,Series_4,The End of Time Part Two
Doctor Who Confidential – Series 5,Call Me the Doctor,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqk7l6.jpg,"Watch all the backstage treats from Matt Smith's first action-packed episode and giving a real 'getting to know you' taster of life as The Doctor. There's a Cribs-style tour of the TARDIS with Matt and production designer Edward Thomas, a glimpse of the episode 1 read-through and an insight into life on set as the nation's favourite Time Lord. Narrated by Alex Price and featuring interviews with Matt Smith, Karen Gillan, Steven Moffat. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00rzgsv/doctor-who-confidential-series-5-1-call-me-the-doctor,1165,2010,2010-04-03,,Shown,Series_5,The Eleventh Hour
Doctor Who Confidential – Series 5,All About the Girl,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqk7pf.jpg,"An in-depth look at new companion Amy Pond and her adventures with the Doctor onboard the sinister Starship UK. Find out just what makes the sinister smilers tick and get right in the thick of the action with actress Karen Gillan. Also, the show goes behind the mask to explore the secret of Liz Ten as Oscar-nominated actress Sophie Okenedo talks about creating this extraordinary character. Narrated by Alex Price and featuring interviews with Matt Smith, Karen Gillan and Sophie Okenedo.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00s0vs1/doctor-who-confidential-series-5-2-all-about-the-girl,1166,2010,2010-04-10,,Shown,Series_5,The Beast Below
Doctor Who Confidential – Series 5,War Games,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqk7x4.jpg,"There's the paint job to end all paint jobs as the Daleks come storming back on to British TV. Writer Mark Gatiss meets the curator of the Cabinet War Rooms and Churchill museum to see what the conditions were like at the epicentre of the British war effort. Backstage, Ian McNeice captures the essence of Winston Churchill on the screen and we find out how Mark went about writing the man behind the myth. Narrated by Alex Price and featuring interviews with Matt Smith, Karen Gillan, Mark Gatiss and Ian McNeice.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00s56hp/doctor-who-confidential-series-5-3-war-games,1167,2010,2010-04-17,,Shown,Series_5,Victory of the Daleks
Doctor Who Confidential – Series 5,Eyes Wide Open,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqk7y5.jpg,"Alex Kingston, who plays River Song, talks about the highs and lows of being suspended on wires, and there's a look back with cast and crew at the Doctor and River Song's relationship so far. The Weeping Angels get a makeover for their long-awaited comeback and Matt Smith is photographed, scanned and 'rotoscoped' for the new online Doctor Who Adventure Games. Narrated by Alex Price and featuring interviews with Matt Smith and Karen Gillan.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00s7wg6/doctor-who-confidential-series-5-4-eyes-wide-open,1168,2010,2010-04-24,,Shown,Series_5,The Time of Angels
Doctor Who Confidential – Series 5,Blinded by the Light,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqkwb2.jpg,"Actress Karen Gillan tells how the 'Crack in Time' series story arc fits into this episode, while writer Steven Moffat describes how the very first crack in time was actually in his son's bedroom wall. As we prepare to say goodbye (for now) to River Song, the cast and crew examine the character's shady story so far and speculate about her possibly even shadier future, while Gillan gives a guided tour to Amy Pond's bedroom. Featuring interviews with Matt Smith, Karen Gillan and Alex Kingston.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00sbjzl/doctor-who-confidential-series-5-5-blinded-by-the-light,1169,2010,2010-05-01,,Shown,Series_5,Flesh and Stone
Doctor Who Confidential – Series 5,Death in Venice,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqkwql.jpg,"The cast and crew get a trip abroad. But not to Venice, because as episode writer Toby Whithouse explains, modern day Venice doesn't really look like 16th century Venice anymore. Instead the episode is shot in Trogir, a small medieval town in Croatia that is the spitting image of 16th century Venice. However, Matt Smith and Toby Whithouse do take a trip to Venice and meet up with Francesco Da Mosto, who takes them on his boat and gives them a unique tour to illustrate how the world's most beautiful city works as a back drop to Toby's fiction. Narrated by Alex Price and featuring interviews with Matt Smith, Karen Gillan and Francesco Da Mosto. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00scgd8/doctor-who-confidential-series-5-6-death-in-venice,1170,2010,2010-05-08,,Shown,Series_5,The Vampires of Venice
Doctor Who Confidential – Series 5,Arthurian Legend,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqkwzv.jpg,"The TARDIS trio are thrown into two competing worlds that are not what they seem. The Dream Lord has created a dilemma to be solved and Arthur Darvill, who plays Rory, is on hand to explain how the three companions set about finding out which world is really real. Confidential is on set to see Rory and Amy's future in Leadworth, complete with pregnancy, ponytails and predatory pensioners. Arthur turns stunt supremo, gliding through the air and picking a fight with an old lady. We also see the TARDIS from a safe haven to an ice-bound death trap, hurtling towards an icy end. Featuring exclusive access to the cast and crew, Arthur takes us through how an episode of Doctor Who is made, from read-through to wrap. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00sfmf8/doctor-who-confidential-series-5-7-arthurian-legend,1171,2010,2010-05-15,,Shown,Series_5,Amy’s Choice
Doctor Who Confidential – Series 5,After Effects,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqkxk0.jpg,See the journey through the production process of a Doctor Who episode from cutting room to living room.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b00sj9qj/doctor-who-confidential-series-5-8-after-effects,1172,2010,2010-05-22,,Shown,Series_5,The Hungry Earth
Doctor Who Confidential – Series 5,What Goes on Tour,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqlf3q.jpg,"The Confidential cameras follow the Doctor Who team as they travel the length and breadth of the UK to launch the new series, getting up close and personal with Matt Smith and Karen Gillan as they journey from Belfast to London, taking in emotional whistle-stop visits to their home towns along the way. There's exclusive access and personal insights from everyone involved with this unique tour. Digging deeper into the making of episode 9, there's a look at the creation of the stunning underground city and the lowdown on what it took to create the earth-shattering climax to this epic adventure. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00smm35/doctor-who-confidential-series-5-9-what-goes-on-tour-,1173,2010,2010-05-29,,Shown,Series_5,Cold Blood
Doctor Who Confidential – Series 5,A Brush with Genius,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqlf7x.jpg,"The Doctor and Amy team up with artist Vincent van Gogh, the cast and crew travel to Croatia to see if they can recreate 19th century France in 21st century Trojir, and actor Tony Curran takes a tour of the J Paul Getty Museum in Los Angeles to look at one of Van Gogh's most valuable paintings.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00spk97/doctor-who-confidential-series-5-10-a-brush-with-genius,1174,2010,2010-06-05,,Shown,Series_5,Vincent and the Doctor
Doctor Who Confidential – Series 5,Extra Time,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqlfg1.jpg,"Confidential gets on set and on side with James Corden as the Doctor decides it's time for a new housemate and ends up as the star of the local pub football team. Karen Gillan is starry eyed when she visits the Royal Greenwich Observatory to meet space scientist Maggie Aderin and discover what the time really is. Backstage, the Doctor is ready to find out what's lurking upstairs in Craig's house.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00sryf0/doctor-who-confidential-series-5-11-extra-time,1175,2010,2010-06-12,,Shown,Series_5,The Lodger
Doctor Who Confidential – Series 5,Alien Abduction,https://ichef.bbci.co.uk/images/ic/1920x1080/p0gqlfl9.jpg,"The crew set out in the middle of a cold winter's night to film on the ancient site of Stonehenge, and take the ride of their lives to discover the true origin of the Pandorica.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b00swfv0/doctor-who-confidential-series-5-12-alien-abduction,1176,2010,2010-06-19,,Shown,Series_5,The Pandorica Opens
